conversation_id,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,text,possibly_sensitive,lang,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,geo/place_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,source,id,attachments/media_keys/0,reply_settings,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,referenced_tweets/0/type,referenced_tweets/0/id,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,context_annotations/0/entity/description,attachments/media_keys/1,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/3/entity/description,context_annotations/4/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/2,attachments/media_keys/3,context_annotations/5/entity/description,context_annotations/6/entity/description,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,referenced_tweets/1/type,referenced_tweets/1/id
1238466774091337730,218,241,https://t.co/dNWaaJ71HP,https://www.instagram.com/p/B9rTV1xps_K/?igshid=wo6lnvxlcrsz,instagram.com/p/B9rTV1xps_K/…,,,,,,,,,,,,,"#🅽🅾🆃🅸🆅🅸🆂🅸🅾🅽365 || El coronavirus continúa contagiando a personas reconocidas del mundo.
.
Sophie Grégoire, primera dama de Canadá, dio positivo a los exámenes de este virus, luego de haber realizado un viaje al Reino… https://t.co/dNWaaJ71HP",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0152c0f36270f8b1,2020-03-13T14:07:43+00:00,0,0,0,0,109936166,Instagram,1238466774091337730,,everyone,100,114,0.95,Person,Sophie Grégoire,Point,-67.39047141,8.94542602,133,138,0.7229,Place,Canadá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",839159814991167489,Travel,Travel,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",857603051657482241,Destinations,Destinations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238465804036866048,50,73,https://t.co/fCNhGVCGjD,https://www.vrt.be/vrtnws/en/2020/03/12/sex-workers-have-fewer-clients-because-of-the-coronavirus-outbre/,vrt.be/vrtnws/en/2020…,,,,,,,,,,,,,La prostitución se ve afectada por el Coronavirus https://t.co/fCNhGVCGjD,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01c93e351e3122fb,2020-03-13T14:03:51+00:00,0,0,0,0,1234700602648780800,Twitter for Android,1238465804036866048,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238465493834575883,208,231,https://t.co/3aq7v5Sol8,https://www.instagram.com/p/B9rSEelFMOr/?igshid=1vexv7z2i16i8,instagram.com/p/B9rSEelFMOr/…,,,,,,,,,,,,,"Ya comienza la actividad Mitos y Realidades del Coronavirus a cargo la Dra. Aniceli Suárez Presidente de sovemetso 
Actividad en pleno desarrollo. La prevención y el estar informados es actualmente la mejor… https://t.co/3aq7v5Sol8",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012b6b2c110f0c21,2020-03-13T14:02:37+00:00,0,0,0,0,292300301,Instagram,1238465493834575883,,everyone,,,,,,Point,-69.37543456,10.07244167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238465199193063424,88,111,https://t.co/5ib6dywhyt,http://bit.ly/2TMxyoh,bit.ly/2TMxyoh,,,,,,,,,,,,,"Cifra de víctimas por coronavirus en Italia arribó a 1.016, hay 15 mil casos positivos

https://t.co/5ib6dywhyt https://t.co/Z6wnutwY8n",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,043383f8b2b79918,2020-03-13T14:01:27+00:00,3,0,1,0,122498057,Twitter Web Client,1238465199193063424,31238465181610541056,everyone,37,42,0.9928,Place,Italia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,135,https://t.co/Z6wnutwY8n,https://twitter.com/laradiodelsur/status/1238465199193063424/photo/1,pic.twitter.com/Z6wnutwY8n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238464266480615429,214,237,https://t.co/NLvGMTf42i,https://www.instagram.com/p/B9rSMf8gJ0n/?igshid=1wx76kgp4oopi,instagram.com/p/B9rSMf8gJ0n/…,25,37,Coronavirus,106,113,Mexico,,,,,,,"Debido a la pandemia del #Coronavirus 😷

Acatamos la alerta y decidimos posponer nuestra próxima fecha en #Mexico 

Por ahora a cuidarse y a no inventar muchachos, nos vemos pronto cuando anúncienos nuevamente la… https://t.co/NLvGMTf42i",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01a73d6169f504ac,2020-03-13T13:57:45+00:00,2,0,10,0,71328972,Instagram,1238464266480615429,,everyone,,,,,,Point,-72.2333,7.7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238109248028061697,,,,,,,,,,,,,,,,,,@zulyERG @ElCoronatales Excelente deducción del coronavirus 👏🏻🤣,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01506a13100d3e85,2020-03-13T13:54:26+00:00,0,0,0,0,109343087,Twitter for Android,1238463433215037441,,everyone,,,,,,,,,,,,,,0,8,zulyERG,200261465,replied_to,1238453636402987008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238463193200066561,217,240,https://t.co/XBYK2fPXGG,https://www.instagram.com/p/B9rRt1pFzsI/?igshid=17aibdx821w42,instagram.com/p/B9rRt1pFzsI/…,39,55,fastandfurious9,165,175,hollywood,176,185,pandemia,186,198,coronavirus,"Otros que fueron + extremos son los de #fastandfurious9 que postpusieron su Gran Estreno para el 2021 por medidas de salud, eso no es cuarentena, es año sabático!!! #hollywood #pandemia #coronavirus #estrenos #movie… https://t.co/XBYK2fPXGG",False,es,86,Movie,A film like Rogue One: A Star Wars Story,1220739797951500289,Fast and Furious 9 ,00ec4c32070f5076,2020-03-13T13:53:29+00:00,0,0,0,0,152067313,Instagram,1238463193200066561,,everyone,,,,,,Point,-66.9146,10.506,,,,,,,,,,,,199,208,estrenos,209,215,movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,Movie Genre,A movie genre like Action,856976360337661952,Action & adventure films,Action and adventure,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,"Releases on March 22, 2020 (USA).
POSTPONED BECAUSE OF CORONAVIRUS
New date: April, 2021.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238463000715165697,181,204,https://t.co/yvZuqPrcRm,https://twitter.com/rebelde8a/status/1238463000715165697/photo/1,pic.twitter.com/yvZuqPrcRm,0,25,SomosGarantiaAlimentaria,27,36,Covid_19,,,,,,,"#SomosGarantiaAlimentaria 
#Covid_19 🤧

El lavado de manos, principal medida de prevención para evitar el contagio,
debe durar lo que se demora el canto del Himno de la Federación. https://t.co/yvZuqPrcRm",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0137799d4f960b21,2020-03-13T13:52:43+00:00,3,0,1,0,1145139999417020416,Twitter for Android,1238463000715165697,31238462982654513156,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238462521109024768,142,165,https://t.co/gcDTAaE5KY,https://twitter.com/CNNEE/status/1238288126629548032,twitter.com/CNNEE/status/1…,,,,,,,,,,,,,"Con el condon incluido, esto  esta sospechoso, como el fin del coronavirus es la multiplicación  de la especie.
Italianos, pa luego es tarde. https://t.co/gcDTAaE5KY",False,es,,,,,,0091aa1528882ccc,2020-03-13T13:50:49+00:00,0,0,0,0,436929009,Twitter for Android,1238462521109024768,,everyone,,,,,,,,,,,,,,,,,,quoted,1238288126629548032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238462209639972865,,,,,,,,,,,,,,,,,,# cs.13 mar .9.41 am en caso que tuvieran un paciente contaminado covid 19 aislamiento de pacientes y del personal que los atiendes como se haría en los hospitales venezolanos  que no tienes comidas pacientes que van a comer el personal,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T13:49:34+00:00,0,0,1,0,859191626836705282,Twitter for Android,1238462209639972865,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238461556167520256,47,70,https://t.co/YcuY1GnRNw,https://twitter.com/rafaelbarradas4/status/1238461556167520256/photo/1,pic.twitter.com/YcuY1GnRNw,,,,,,,,,,,,,"@millaser 
Hermanos no nos vece el coronavirus https://t.co/YcuY1GnRNw",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012b6b2c110f0c21,2020-03-13T13:46:59+00:00,0,0,1,0,1385356818,Twitter for Android,1238461556167520256,31238461546176659457,everyone,,,,,,,,,,,,,,0,9,millaser,2445437273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238460976560734209,189,212,https://t.co/rYfZnjPW3m,https://trib.al/7iDSrT0,trib.al/7iDSrT0,,,,,,,,,,,,,"@Fredyandradea 
Vean este video 
Hundreds of hungry monkeys swarm across Thai street as 'rival gangs' fight over food after tourists who normally feed them stay away because of coronavirus https://t.co/rYfZnjPW3m https://t.co/TPQezjcL0j",False,en,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012b6b2c110f0c21,2020-03-13T13:44:40+00:00,0,0,0,0,1385356818,Twitter for Android,1238460976560734209,131238011936312381440,everyone,,,,,,,,,,,,,,0,14,Fredyandradea,176418153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,236,https://t.co/TPQezjcL0j,https://twitter.com/MailOnline/status/1238012197537755136/video/1,pic.twitter.com/TPQezjcL0j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238460602273669120,,,,,,,,,,,,,,,,,,El Coronavirus virus no distingue entre oficialistas y opositores.Tampoco la ley de la gra edad y la necesidad de respirar.Dios nos creó para compartir y nosotros fabricamos barreras.Oigamos lo que Dios nos habla con el Coronavirus.Llama a convertirnos,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00604def69ec46a8,2020-03-13T13:43:11+00:00,97,1,201,1,122809310,Twitter for Android,1238460602273669120,,everyone,198,201,0.8741,Other,Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238460491795742720,211,234,https://t.co/IiC25V1PWm,https://www.instagram.com/p/B9rQfNUntab/?igshid=1pduyi7a56mq7,instagram.com/p/B9rQfNUntab/…,,,,,,,,,,,,,"Protocolo en tiempos de coronavirus. Debemos tener conciencia que tenemos una pandemia, esto no es tonterías. Protege y protégete.
⚜️
Hay que predicar con el ejemplo. Por favor adaptarse y ser coherente con la… https://t.co/IiC25V1PWm",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T13:42:45+00:00,0,0,1,0,218325153,Instagram,1238460491795742720,,everyone,,,,,,Point,-66.9146,10.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238459927154364417,37,60,https://t.co/hc3134hLS8,https://twitter.com/Leonardo_Padron/status/1238444755262091265,twitter.com/Leonardo_Padro…,,,,,,,,,,,,,POR ESO AQUÍ NO LLEGA EL CORONAVIRUS https://t.co/hc3134hLS8,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T13:40:30+00:00,0,0,0,0,3373101893,Twitter for Android,1238459927154364417,,everyone,,,,,,,,,,,,,,,,,,quoted,1238444755262091265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238459197244743682,,,,,,,,,,,,,,,,,,"@gabyarocha Es que se lee cada cosa...
Alguien me dijo el miércoles pasado que en 48 horas el Coronavirus habría desaparecido porque el Lysol lo mataba... ¿lo más triste? El estaba convencido...",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,008eb02a542ac3d4,2020-03-13T13:39:47+00:00,0,1,0,0,17732787,Twitter for Android,1238459747025764357,,everyone,94,104,0.4268,Person,Coronavirus,,,,,,,,,0,11,gabyarocha,88469551,replied_to,1238459197244743682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238391165206085632,,,,,,,,,,,,,,,,,,@Edurodriguezg @Uladdhh Descartar las diferencias políticas y ponerle atención a los casos que tenemos y dejar el tapado hablar con la verdad esto es serio el mundo está convulsionando con el coronavirus 🤕,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01cb69a764a68d10,2020-03-13T13:38:37+00:00,0,0,0,0,435869219,Twitter for Android,1238459451532808194,,everyone,,,,,,,,,,,,,,0,14,Edurodriguezg,435869219,replied_to,1238458651230306304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,23,Uladdhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238459192341659648,,,,,,0,9,Covid_19,179,183,pzo,185,205,CoronavirusPandemic,206,222,PandemiaMundial,#Covid_19 ☝️ADVERTENCIA: Optaré por eliminar de grupos de WhatsApp y de mis contactos personales a toda persona que envíe alguna broma o chiste sobre el Corona Virus. ES EN SERIO #pzo  #CoronavirusPandemic #PandemiaMundial #coronavirusvenezuela #urgence #urgente #13marzo,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00e2690e427c911f,2020-03-13T13:37:35+00:00,1,1,8,0,142016075,Twitter for Android,1238459192341659648,,everyone,58,65,0.8353,Product,WhatsApp,,,,153,164,0.3551,Other,Corona Virus,,,,,,,223,244,coronavirusvenezuela,245,253,urgence,254,262,urgente,263,271,13marzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238459159235813376,,,,,,,,,,,,,,,,,,Ahora este coronavirus,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0190477a36e5f54d,2020-03-13T13:37:28+00:00,0,0,0,0,201441983,Twitter for Android,1238459161114865664,,everyone,,,,,,,,,,,,,,,,,201441983,replied_to,1238459159235813376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238391165206085632,,,,,,153,170,alguiendespierto,171,188,saludoplanetario,,,,,,,@Edurodriguezg Es importante que el gobierno le hable con la verdad al pueblo sobre la pandemia y el coronavirus que ya están en Venezuela algunos casos #alguiendespierto #saludoplanetario @Uladdhh,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01cb69a764a68d10,2020-03-13T13:35:26+00:00,0,2,0,0,435869219,Twitter for Android,1238458651230306304,,everyone,129,137,0.9954,Place,Venezuela,,,,,,,,,0,14,Edurodriguezg,108722247,replied_to,1238391165206085632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,197,Uladdhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238458620624470018,79,102,https://t.co/Gc42kqzZkV,https://twitter.com/VICTORJ39622964/status/1238241064223494144,twitter.com/VICTORJ3962296…,,,,,,,,,,,,,Y Ustedes deseando como buenos Apátridas que llegue el Coronavirus a Venezuela https://t.co/Gc42kqzZkV,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01be351754bcbe13,2020-03-13T13:35:19+00:00,0,0,0,0,145024902,Twitter for Android,1238458620624470018,,everyone,69,77,0.978,Place,Venezuela,,,,,,,,,,,,,quoted,1238241064223494144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238458286480949249,119,142,https://t.co/CN631yQJyt,https://trib.al/bejJzeV,trib.al/bejJzeV,,,,,,,,,,,,,"@Fredyandradea 
China's richest man Jack Ma donates one million face masks and 500,000 coronavirus test kits to the US https://t.co/CN631yQJyt",False,en,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012b6b2c110f0c21,2020-03-13T13:33:59+00:00,0,0,0,0,1385356818,Twitter for Android,1238458286480949249,,everyone,16,20,0.8583,Place,China,,,,36,42,0.7187,Person,Jack Ma,0,14,Fredyandradea,176418153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,117,0.8155,Place,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238458242537267200,119,142,https://t.co/CN631yQJyt,https://trib.al/bejJzeV,trib.al/bejJzeV,,,,,,,,,,,,,"@primerapagina 
China's richest man Jack Ma donates one million face masks and 500,000 coronavirus test kits to the US https://t.co/CN631yQJyt",False,en,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012b6b2c110f0c21,2020-03-13T13:33:49+00:00,0,0,0,0,1385356818,Twitter for Android,1238458242537267200,,everyone,16,20,0.8583,Place,China,,,,36,42,0.7187,Person,Jack Ma,0,14,primerapagina,69131977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,117,0.8155,Place,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
