public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,lang,reply_settings,id,possibly_sensitive,conversation_id,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/status,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/0,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/0/entity/description,context_annotations/4/entity/description,context_annotations/5/entity/description,context_annotations/3/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,geo/place_id,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text
0,0,0,0,2020-08-24T02:47:30+00:00,en,everyone,1297727204730732545,False,1294049668075335680,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294049668075335680,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:47:05+00:00,en,everyone,1297727098283589634,False,1294050388342190080,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294050388342190080,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:46:33+00:00,en,everyone,1297726965114458118,False,1294055655666593799,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294056651662786572,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:46:12+00:00,en,everyone,1297726874685181952,False,1294266985417715713,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1294266985417715713,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:45:45+00:00,en,everyone,1297726764152741888,False,1294273740386295813,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1294273740386295813,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:45:20+00:00,en,everyone,1297726657193705472,False,1294310175734738944,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294310175734738944,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:44:37+00:00,en,everyone,1297726476834476032,False,1294743454468243457,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294743454468243457,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:44:21+00:00,en,everyone,1297726411541815297,False,1294744819680587776,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,6,pulte,,,,,,,,,,,,,replied_to,1294744819680587776,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-24T02:43:24+00:00,en,everyone,1297726173099839488,False,1295838508326813702,1297577997566971906,157,165,0.9728,Place,Venezuela,,,,,,,,,,,,,,,,169,192,https://t.co/5aZN7oV5yD,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,gofundme.com/f/recaudacion-…,Twitter Web App,"@FallGuysGame @MrBeastYT @SpecialEffect Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/5aZN7oV5yD",10,Person,Named people in the world like Nelson Mandela,1126559222122942464,MrBeast,,,,404,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR2DRuMMbUCmsQeLFPNsdhFJzXyKv72yw6ebnv6ZS0i_cidRnsDObNzyTok,0,13,FallGuysGame,71,Video Game,A video game like Overwatch,1292818086488203264,Fall Guys,,120,Digital Creator,Influencers who create content on digital platforms,1126559222122942464,MrBeast,,replied_to,1295838508326813702,1134552730146500608,,,,,,,,,,,,,,,,,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,39,SpecialEffect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,2020-08-24T00:29:09+00:00,es,everyone,1297692386445922306,False,1297692386445922306,94179412,68,76,0.9967,Place,Venezuela,,,,,,,,,,,,,,,,231,254,https://t.co/8mGkt7aAJL,https://www.gofundme.com/f/creemos-y-creamos-2das-oportunidades?utm_medium=copy_link&utm_source=customer&utm_campaign=p_lico+share-sheet,gofundme.com/f/creemos-y-cr…,Twitter for Android,"La mamá de un gran amigo está luchando contra el cáncer de mama, en Venezuela y en medio de la pandemia por el COVID-19. Si puedes aportar un granito de arena a esta familia para tener a su mamá nuevamente sana, lo agradecemos. 🙏

https://t.co/8mGkt7aAJL",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,0,2020-08-23T18:28:43+00:00,es,everyone,1297601679563554819,True,1297601679563554819,43907303,57,71,0.9835,Person,Alberto Marrero,82,90,0.997,Place,Venezuela,99,103,0.3263,Place,Covid,,,,,,175,198,https://t.co/gI5WcjIc00,https://www.gofundme.com/f/buscamos-ayuda-para-nuestro-papa-por-covit-en-vzla?utm_source=whatsapp-visit&utm_medium=chat&utm_campaign=p_cp+share-sheet,gofundme.com/f/buscamos-ayu…,Twitter for Android,"Hola, necesitamos hoy de tu ayuda para el tratamiento de Alberto Marrero padre en Venezuela, tiene Covid-19 y por la situación país y por la emergencia del c…

Read more here https://t.co/gI5WcjIc00

Forward this message to your contacts to help this campaign reach its goal!",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:28:08+00:00,en,everyone,1297586435244138496,False,1295462957594419205,1297577997566971906,128,136,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,140,163,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@MrBeastYT Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",10,Person,Named people in the world like Nelson Mandela,1126559222122942464,MrBeast,,,,,,,,,120,Digital Creator,Influencers who create content on digital platforms,1126559222122942464,MrBeast,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,replied_to,1295462957594419205,2455740283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:12:27+00:00,en,everyone,1297582486541737984,False,1297548838396465153,1297577997566971906,128,136,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,140,163,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@MrBeastYT Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",10,Person,Named people in the world like Nelson Mandela,1126559222122942464,MrBeast,,,,,,,,,120,Digital Creator,Influencers who create content on digital platforms,1126559222122942464,MrBeast,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,replied_to,1297548838396465153,2455740283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:11:24+00:00,en,everyone,1297582222728470533,False,1297578449717010432,1297577997566971906,134,142,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,146,169,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@JohnVincentVi22 Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,JohnVincentVi22,,,,,,,,,,,,,replied_to,1297578449717010432,950003746313875457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:09:43+00:00,en,everyone,1297581800995291139,False,1297194550340067328,1297577997566971906,128,136,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,140,163,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@MrBeastYT Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",10,Person,Named people in the world like Nelson Mandela,1126559222122942464,MrBeast,,,,,,,,,120,Digital Creator,Influencers who create content on digital platforms,1126559222122942464,MrBeast,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,replied_to,1297194931950321665,2455740283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:09:12+00:00,en,everyone,1297581671232004097,False,1293996175075442692,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1293996175075442692,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-23T17:08:32+00:00,en,everyone,1297581503069782022,False,1294310660915040256,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1294310660915040256,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,2020-08-23T17:08:02+00:00,en,everyone,1297581376724766722,False,1294743454468243457,1297577997566971906,124,132,0.9733,Place,Venezuela,,,,,,,,,,,,,,,,136,159,https://t.co/Dy67KMKfig,https://www.gofundme.com/f/recaudacion-de-fondos-para-comunidades-de-achaguas?utm_source=facebook&utm_medium=social&utm_campaign=p_cf%20share-flow-1&fbclid=IwAR0lWn0XJQO_TIyOPF0hPAEStKgXj-j-XYSLCaKtG4WwOUSlzuEjmUSkA-Y,gofundme.com/f/recaudacion-…,Twitter Web App,"@pulte Hello, I come from the gofundme organization to help us raise funds for the people most affected by the covid: 19 in Venezuela.

https://t.co/Dy67KMKfig",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,pulte,,,,,,,,,,,,,replied_to,1294744350593884160,25029495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
